unique_id,name,theme,entity,type,investment ,lga,feature_type,lat,long,description
I_0385,Delivering Better Local Roads  ,Roads,Department of Transport and Planning,Road Operations,$61.6 million*,Frankston,LGA,-38.14238437,145.1280099,"Funding is provided to deliver a package of local road safety upgrades for motorists, pedestrians and cyclists. This includes the installation of pedestrian operated signals at Fletcher Road, Frankston."
I_0386,Delivering Better Local Roads  ,Roads,Department of Transport and Planning,Road Operations,$61.6 million*,Port Phillip,Point,-37.83215448,144.9328375,"Funding is provided to deliver a package of local road safety upgrades for motorists, pedestrians and cyclists. This includes adjacent road safety upgrades at Port Melbourne Secondary College."
I_0387,Delivering Better Local Roads  ,Roads,Department of Transport and Planning,Road Operations,$61.6 million*,Kingston,LGA,-38.07630516,145.1232548,"Funding is provided to deliver a package of local road safety upgrades for motorists, pedestrians and cyclists. This includes planning an upgrade to improve safety at the intersection at Station Street and McLeod Road, Carrum."
I_0388,Delivering Better Local Roads  ,Roads,Department of Transport and Planning,Road Operations,$61.6 million*,Frankston,Point,-38.102138,145.192558,"Funding is provided to deliver a package of local road safety upgrades for motorists, pedestrians and cyclists. This includes the installation of new pedestrian signals at Hall Road near Rowellyn Avenue, Carrum Downs."
I_0389,Delivering Better Local Roads  ,Roads,Department of Transport and Planning,Road Operations,$61.6 million*,Nillumbik,LGA,-37.70171264,145.1531506,"Funding is provided to deliver a package of local road safety upgrades for motorists, pedestrians and cyclists. This includes the construction of a pedestrian bridge in Diamond Creek."
I_0390,Delivering Better Local Roads  ,Roads,Department of Transport and Planning,Road Operations,$61.6 million*,Wyndham,LGA,-37.89152,144.62406,"Funding is provided to deliver a package of local road safety upgrades for motorists, pedestrians and cyclists. This includes a traffic management plan for Wyndham."
I_0391,Road blitz to get families home sooner and safer,Roads,Department of Transport and Planning,Road Operations,$694 million*,Hobsons Bay,LGA,-37.87050132,144.7600161,"Funding is provided to upgrade key roads and intersections in our major growth areas and regions in order to improve network efficiency, travel times and road safety. This includes the Point Cook Road Intersection Upgrade in Point Cook."
I_0392,Road blitz to get families home sooner and safer,Roads,Department of Transport and Planning,Road Operations,$694 million*,Wyndham,LGA,-37.8914564,144.6291503,"Funding is provided to upgrade key roads and intersections in our major growth areas and regions in order to improve network efficiency, travel times and road safety. This includes the Ballan Road Intersection Upgrade in Wyndham Vale."
I_0393,Road blitz to get families home sooner and safer,Roads,Department of Transport and Planning,Road Operations,$694 million*,Casey,LGA,-38.0894773,145.332725,"Funding is provided to upgrade key roads and intersections in our major growth areas and regions in order to improve network efficiency, travel times and road safety. This includes the Thompsons Road Intersection Upgrade in Clyde North."
I_0394,Road blitz to get families home sooner and safer,Roads,Department of Transport and Planning,Road Operations,$694 million*,Moorabool,LGA,-37.686335,144.433458,"Funding is provided to upgrade key roads and intersections in our major growth areas and regions in order to improve network efficiency, travel times and road safety. This includes the Grant Street Intersection Upgrade in Bacchus Marsh."
I_0395,Road blitz to get families home sooner and safer,Roads,Department of Transport and Planning,Road Operations,$694 million*,Greater Geelong,LGA,-38.23915459,144.3807938,"Funding is provided to upgrade key roads and intersections in our major growth areas and regions in order to improve network efficiency, travel times and road safety. This includes the Barwon Heads Road Upgrade – Stage 2 in Armstrong Creek."
I_0396,Road blitz to get families home sooner and safer,Roads,Department of Transport and Planning,Road Operations,$694 million*,Mitchell,LGA,-37.41790818,144.9946873,"Funding is provided to upgrade key roads and intersections in our major growth areas and regions in order to improve network efficiency, travel times and road safety. This includes the Watson Street Interchange Upgrade in Wallan."
I_0406,Kananook Train Maintenance Facility Stage 2,Public Transport,Department of Transport and Planning,Transport Infrastructure,$352.9 million,Frankston,Point,-38.12135878,145.1369974,Funding is provided to expand the Kananook train stabling facility.
I_0407,Melton Line Upgrade,Public Transport,Department of Transport and Planning,Transport Infrastructure,$650 million,Melton,LGA,-37.70319,144.57213,Funding is provided to upgrade the Melton Line to facilitate the operation of longer trains in the western rail corridor delivering better trains services and increasing train capacity.
I_0441,Operationalising Bendigo Law Courts,Justice,Court Services Victoria,Courts,$13.3 million,Greater Bendigo,Point,-36.75719,144.28361,Funding is provided to support the delivery of services at the new Bendigo Law Courts and ensure safety and accessibility for all court users.
I_0409,South Dynon train maintenance facility stage 2,Public Transport,Department of Transport and Planning,Transport Infrastructure,$321.7 million,,Statewide,,,Funding is provided to increase the capacity of the South Dynon Train Maintenance Facility.
I_0005,Building Blocks improvement grants,Education,Department of Education,Early Childhood Sector Supports and Regulation ,$10 million,,Statewide,,,Funding is provided for grants to local government and other eligible providers to improve and upgrade early childhood infrastructure.
I_0018,"Cheaper energy for Victorians, by Victorians – work experience",Education,Department of Education,School Education ,$19.1 million,,Statewide,,,Funding is provided to support 10 000 students to undertake work experience placements in clean energy and other priority pathways.
I_0021,Essential maintenance and compliance ,Education,Department of Education,School Education ,$321 million,,Statewide,,,"Funding is provided to government schools for maintenance and compliance programs, including addressing defects in priority assets through the Planned Maintenance Program."
I_0049,Relocatable Buildings Program,Education,Department of Education,Supports for Schools and Staff,$181.8 million,,Statewide,,,Funding is provided to procure relocatable buildings to relieve pressure at schools that are reaching their capacity and to provide additional functional spaces for learning.
I_0059,Free period products in all government schools,Education,Department of Education,Wellbeing and Student Supports,$15.5 million,,Statewide,,,"Funding is provided to continue providing menstrual products (pads, tampons and liners) free of charge at all government schools, developing resources and education materials for schools and delivering pelvic pain education programs to 100 government schools a year."
I_0063,Accessible Buildings Program,Education,Department of Education,Additional Supports for Students with Disabilities,$10 million,,Statewide,,,Funding is provided to continue to improve access to school facilities for students with disabilities and additional needs.
I_0064,Three-Year-Old Kinder,Education,Department of Education,Kindergarten Delivery,$229.3 million,,Statewide,,,Funding is provided to continue delivery of Three-Year-Old Kinder and infrastructure to increase capacity.
I_0621,"Best Start, Best Life: Free Kinder",Education,Department of Education,Kindergarten Delivery,$372.7 million,,Statewide,,,Funding is provided to continue delivery of free kindergarten programs for three and four-year-olds in participating services. 
I_0622,"Best Start, Best Life: Pre-Prep",Education,Department of Education,Kindergarten Delivery,$152.9 million,,Statewide,,,"Funding is provided to continue delivery of the Best Start, Best Life initiative to progressively transition four-year-old kindergarten to Pre-Prep."
I_0069,Minor Capital Works Fund,Education,Department of Education,Supports for Schools and Staff,$10 million,,Statewide,,,Funding is provided for schools to seek funding for minor capital projects that are a priority for their school.
I_0090,Driving down bills with 100 neighbourhood batteries,Clean Energy,"Department of Energy, Environment and Climate Action",Energy,$42.2 million,,Statewide,,,"Funding is provided for the installation of up to 100 neighbourhood batteries across the state, targeted to provide the greatest value to customers, communities and the electricity system."
I_0132,Half-price camping fees ,Environment and Parkland,"Department of Energy, Environment and Climate Action",Parks Victoria,$3.9 million,,Statewide,,,Funding is provided to continue the 50 per cent reduction in camping fees at national and state parks across Victoria.
I_0497,Ex-gratia relief for Porter Davis Homes customers ,Strong Communities,Department of Government Services,Regulation of the Victorian consumer marketplace,$15 million,,Statewide,,,"Funding is provided to support the families who have paid deposits to the insolvent home builder, Porter Davis Homes, but have no valid domestic building insurance coverage."
I_0248,Mental Health Capital Renewal Fund,Mental Health,Department of Health,Mental Health Community Support Services,$10 million,,Statewide,,,Funding is provided to the Mental Health and Alcohol and Other Drugs Facilities Renewal Fund to improve the quality and amenity of mental health and alcohol and other drugs facilities across Victoria.
I_0268,Tiny Towns Fund,Regional Investment,"Department of Jobs, Skills, Industry and Regions",Regional Development,$10 million,,Statewide,,,"Funding is provided for grants to eligible community groups, local organisations and councils in towns with populations under 5 000 to support delivery of community infrastructure, facilities and capacity building projects."
I_0370,"More trains, more often",Public Transport,Department of Transport and Planning,Train services,$219.4 million,,Statewide,,,"Funding is provided for an uplift in train timetable services across Victoria, including extra weekend services on major regional train lines."
I_0378,Road Maintenance and Renewal,Roads,Department of Transport and Planning,Road Asset Management,$2.8 billion,,Statewide,,,"Additional funding is provided over 10 yearsover for road maintenance and renewal, including flood recovery works."
S_0012,Point Cook South Specialist School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Wyndham,LGA,-37.9003877,144.7533531,Funding is provided for planning and early works for three new schools to open in 2026.
S_0013,Clyde Secondary College,Education,Department of Education,New schools construction,$618 million*,Casey,Point,-38.12803,145.33919,Additional stages of new schools will also be constructed at two recently opened schools.
S_0014,Greenvale Secondary School,Education,Department of Education,New schools construction,$618 million*,Hume,Point,-37.65038,144.88959,Additional stages of new schools will also be constructed at two recently opened schools.
S_0015,Coburg High School​,Education,Department of Education,School upgrades: established area growth for 2027 (a),$89.8 million*,Merri-bek,Point,-37.73901,144.97486,Funding is provided to expand capacity to meet enrolment demand at four established area schools.
S_0016,Huntly Primary School​,Education,Department of Education,School upgrades: established area growth for 2027 (a),$89.8 million*,Greater Bendigo,Point,-36.66249,144.33459,Funding is provided to expand capacity to meet enrolment demand at four established area schools.
S_0017,Richmond Primary School​,Education,Department of Education,School upgrades: established area growth for 2027 (a),$89.8 million*,Yarra,Point,-37.82992254,144.9998877,Funding is provided to expand capacity to meet enrolment demand at four established area schools.
S_0019,Saltwater P-9 College,Education,Department of Education,School upgrades: established area growth for 2027 (a),$89.8 million*,Wyndham,Point,-37.91075,144.76998,Funding is provided to expand capacity to meet enrolment demand at four established area schools.
S_0030,New school at the Royal Children's Hospital,Education,Department of Education,Supports for Schools and Staff,$3.6 million,Melbourne,Point,-37.79338,144.94957,Funding is provided to establish a new registered government school based at the Royal Children’s Hospital.
S_0031,Aldercourt Primary School,Education,Department of Education,School upgrades,$3.8 million,Frankston,Point,-38.11715,145.16163,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0032,Altona Primary School,Education,Department of Education,School upgrades,$1.2 million,Hobsons Bay,Point,-37.86708,144.82262,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0033,Bayswater South Primary School,Education,Department of Education,School upgrades,$11.1 million,Knox,Point,-37.85489,145.26134,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0034,Bethal Primary School,Education,Department of Education,School upgrades,$10.5 million,Hume,Point,-37.65948,144.91802,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0035,Cheltenham Secondary College,Education,Department of Education,School upgrades,$7.3 million,Kingston,Point,-37.95297,145.06794,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0036,Cranbourne East Secondary College,Education,Department of Education,School upgrades,"$600,000",Casey,Point,-38.10465,145.30598,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0037,Cranbourne Park Primary School,Education,Department of Education,School upgrades,$1.9 million,Casey,Point,-38.10344,145.27749,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0038,Eltham High School,Education,Department of Education,School upgrades,$8.9 million,Nillumbik,Point,-37.72503,145.14119,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0039,Emerald Secondary College,Education,Department of Education,School upgrades,$8.8 million,Cardinia,Point,-37.92371,145.45912,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0040,Fleetwood Primary School,Education,Department of Education,School upgrades,"$300,000",Casey,Point,-38.03931,145.31702,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0041,Footscray West Primary School,Education,Department of Education,School upgrades,$9.4 million,Maribyrnong,Point,-37.79453,144.87583,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0042,Forest Hill College,Education,Department of Education,School upgrades,$10.9 million,Whitehorse,Point,-37.84836,145.16287,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0043,Geelong East Primary School,Education,Department of Education,School upgrades,$3.4 million,Greater Geelong,Point,-38.17345,144.3886877,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0044,Gisborne Secondary College,Education,Department of Education,School upgrades,$5.8 million,Macedon Ranges,Point,-37.4979964,144.5849638,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0045,Hallam Secondary College,Education,Department of Education,School upgrades,$24.2 million,Casey,Point,-38.00037,145.2626852,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0046,Heathmont East Primary School,Education,Department of Education,School upgrades,$5.4 million,Maroondah,Point,-37.83020523,145.2570824,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0047,John Fawkner College,Education,Department of Education,School upgrades,$14.5 million,Merri-bek,Point,-37.70239695,144.9717513,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0048,Kent Park Primary School,Education,Department of Education,School upgrades,"$900,000",Knox,Point,-37.88336398,145.2627011,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0049,Keysborough Gardens Primary School,Education,Department of Education,School upgrades,$5.3 million,Greater Dandenong,Point,-38.00942249,145.1613071,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0050,Koonung Secondary College,Education,Department of Education,School upgrades,$8.9 million,Whitehorse,Point,-37.8019495,145.1169543,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0051,Mahogany Rise Primary School,Education,Department of Education,School upgrades,"$700,000",Frankston,Point,-38.12518373,145.157034,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0052,Melton Secondary College,Education,Department of Education,School upgrades,$8.9 million,Melton,Point,-37.681859,144.5679172,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0053,Moe Primary School,Education,Department of Education,School upgrades,$5.3 million,Latrobe,Point,-38.18881461,146.2462653,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0054,Mount Duneed Regional Primary School,Education,Department of Education,School upgrades,$3.6 million,Greater Geelong,Point,-38.240912,144.319636,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0055,Mount Waverley Primary School,Education,Department of Education,School upgrades,$5.9 million,Monash,Point,-37.88116478,145.1240174,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0056,Ormond Primary School,Education,Department of Education,School upgrades,"$100,000",Glen Eira,Point,-37.90691678,145.0338892,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0057,Overport Primary School,Education,Department of Education,School upgrades,"$600,000",Frankston,Point,-38.16033398,145.1265262,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0058,Pakenham Secondary College,Education,Department of Education,School upgrades,$11.3 million,Cardinia,Point,-38.07161759,145.4709473,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0059,Parkhill Primary School,Education,Department of Education,School upgrades,$5.3 million,Monash,Point,-37.86312207,145.1066744,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0060,Preston Primary School,Education,Department of Education,School upgrades,$3.7 million,Darebin,Point,-37.73042419,145.0103669,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0061,Rye Primary School,Education,Department of Education,School upgrades,"$200,000",Mornington Peninsula,Point,-38.37338969,144.8238872,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0062,Sydenham-Hillside Primary School,Education,Department of Education,School upgrades,$9.5 million,Brimbank,Point,-37.70193099,144.7624378,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0063,Tallangatta Primary School,Education,Department of Education,School upgrades,$4.1 million,Towong,Point,-36.2147589,147.1741745,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0064,University Park Primary School,Education,Department of Education,School upgrades,$7.4 million,Brimbank,Point,-37.75473302,144.8031179,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0065,Wallington Primary School,Education,Department of Education,School upgrades,$2.1 million,Greater Geelong,Point,-38.21759336,144.506693,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0066,Wandong Primary School,Education,Department of Education,School upgrades,$10.1 million,Mitchell,Point,-37.35966428,145.0280662,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0067,Western Heights College,Education,Department of Education,School upgrades,$7.6 million,Greater Geelong,Point,-38.12394329,144.3280273,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0068,Wonthaggi Primary School,Education,Department of Education,School upgrades,$6.7 million,Bass Coast,Point,-38.60800625,145.5874236,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0069,Woodmans Hill Secondary College,Education,Department of Education,School upgrades,$8.6 million,Ballarat,Point,-37.55904869,143.892458,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0071,Somerville Primary School,Education,Department of Education,School upgrades,$1 million,Mornington Peninsula,Point,-38.22400902,145.1791551,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0072,Somers Primary School ,Education,Department of Education,School upgrades,$1 million,Mornington Peninsula,Point,-38.3923611,145.165263,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0073,Ararat Secondary College,Education,Department of Education,School upgrades,$4.6 million,Ararat,Point,-37.28580057,142.9219953,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0074,Murrayville Community College,Education,Department of Education,School upgrades,$4.7 million,Mildura,Point,-35.26555141,141.1775648,Funding is provided to 43 schools across Victoria for capital upgrades.
S_0087,Beechworth Secondary College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Indigo,Point,-36.34716382,146.6905829,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0088,Belmont High School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Greater Geelong,Point,-38.17625192,144.3300134,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0140,Broadford Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Mitchell,Point,-37.20251154,145.046318,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0089,Camberwell Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Boroondara,Point,-37.83259883,145.0580524,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0090,Camp Hill Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Greater Bendigo,Point,-36.75522734,144.2780354,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0091,Carlton North Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Yarra,Point,-37.79076407,144.9730005,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0092,Carrington Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Knox,Point,-37.89160457,145.2465099,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0093,Caulfield South Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Glen Eira,Point,-37.89484818,145.030664,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0094,Clayton South Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Kingston,Point,-37.94050136,145.1161827,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0095,Cobden Technical School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Corangamite,Point,-38.32379156,143.0658148,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0096,Colac West Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Colac Otway,Point,-38.33627981,143.5796557,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0097,Collingwood College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Yarra,Point,-37.80250244,144.9904507,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0098,Cranbourne Secondary College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Casey,Point,-38.10782792,145.2859747,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0099,Drouin Secondary College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Baw Baw,Point,-38.14549496,145.8511538,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0100,Eastbourne Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Mornington Peninsula,Point,-38.37379934,144.8834473,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0101,Edenhope College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,West Wimmera,Point,-37.03290115,141.2987275,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0102,Eildon Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Murrindindi,Point,-37.23415398,145.9071121,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0103,Essendon Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Moonee Valley,Point,-37.75231306,144.9212531,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0104,Fitzroy Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Yarra,Point,-37.79939591,144.9815058,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0105,Gardenvale Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Bayside,Point,-37.90243436,145.0154151,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0106,Gladstone Park Secondary College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Hume,Point,-37.68842516,144.8907705,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0107,Hampton Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Bayside,Point,-37.93347095,145.0041731,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0108,Hazel Glen College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Whittlesea,Point,-37.59851216,145.1229098,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0109,Heidelberg Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Banyule,Point,-37.75452232,145.0675679,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0110,James Cook Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Casey,Point,-37.97869189,145.2457927,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0111,Kurunjang Secondary College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Melton,Point,-37.67262228,144.586164,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0112,Lakes Entrance Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,East Gippsland,Point,-37.87571495,147.9940111,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0113,Leongatha Secondary college,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,South Gippsland,Point,-38.4793599,145.9623166,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0114,Lismore Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Corangamite,Point,-37.95482394,143.3392435,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0115,Lyndhurst Secondary College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Casey,Point,-38.07473249,145.2692247,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0116,Manorvale Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Wyndham,Point,-37.89327034,144.6439996,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0117,McKinnon Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Glen Eira,Point,-37.90778447,145.0527608,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0118,Melba College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Maroondah,Point,-37.79612219,145.2622292,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0119,Melton South Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Melton,Point,-37.70783678,144.5752195,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0120,Middle Park Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Port Phillip,Point,-37.84745163,144.9578857,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0121,Mordialloc College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Kingston,Point,-38.01143485,145.0930925,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0122,Mount Eliza North Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Mornington Peninsula,Point,-38.18796028,145.1004369,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0123,Mount Erin College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Frankston,Point,-38.1741199,145.1480424,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0124,Mulgrave Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Monash,Point,-37.9326208,145.1973987,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0125,Mullauna College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Whitehorse,Point,-37.80762402,145.1906691,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0126,Orchard Grove Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Whitehorse,Point,-37.84030579,145.1477691,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0127,Paynesville Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,East Gippsland,Point,-37.91156373,147.7150154,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0128,Pinewood Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Monash,Point,-37.88985302,145.1422358,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0129,Rangebank Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Casey,Point,-38.08715535,145.2756206,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0130,San Remo Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Bass Coast,Point,-38.52312942,145.3693878,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0131,Seaford North Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Frankston,Point,-38.08988134,145.1335828,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0132,Stawell West Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Northern Grampians,Point,-37.06554637,142.7713931,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0133,Swan Hill North Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Swan Hill,Point,-35.33123297,143.5460737,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0134,Thornbury Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Darebin,Point,-37.75494976,144.9968545,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0135,Toolern Vale and District Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Melton,Point,-37.60605028,144.5945653,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0136,Traralgon (Kosciuszko Street) Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Latrobe,Point,-38.19976021,146.5153823,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0137,Wangaratta High School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Wangaratta,Point,-36.34345319,146.3082706,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0138,White Hills Primary School,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Greater Bendigo,Point,-36.72725049,144.3041173,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0139,Whittlesea Secondary College,Education,Department of Education,School Upgrade Delivery Fund ,$24 million*,Whittlesea,Point,-37.51586173,145.1203395,Funding is provided for planning and developing future capital upgrades at 54 schools across Victoria.
S_0152,Casey Central Primary School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Casey,LGA,-38.08688543,145.3130559,Funding is provided for planning and early works for three new schools to open in 2026.
S_0141,Lockerbie Specialist School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Hume,LGA,-37.54027948,144.9453869,Funding is provided for planning and early works for three new schools to open in 2026.
S_0142,Clyde North Primary School (Interim Name),Education,Department of Education,New schools construction,$618 million*,Casey,LGA,-38.1102454,145.3286047,Funding is provided to build six new schools to open in 2025.
